Replication Id,Gantt ID,ID,Unit,Equipment ID,Equipment,Equipment type,Enzyme,SKU,Batch ID,Subbatch ID,Claim time,Release time,Start use,End use,Weight in (kg),Weight out (kg),Capacity available (kg),Time booked (hrs),Time used (hrs),Run week planned,Ferm sequence,Comments
1,4,48,UPROD,41,FAM1,FAM,GOX,4591,18,2,17725.659115999,17737.430129,17725.659393999,17737.430129,68658.536584999,87882.926829,68658.536584999,11.7710130010018,11.7707350009987,0.0,0.0,
1,6,49,UPROD,72,UF 8_9,UF,GOX,4591,18,2,17693.664926,17737.760937999,17698.352693,17737.760937999,140800.0,5199.999998999,72117.073170999,44.0960119989977,39.4082449989983,,,
1,5,49,UPROD,59,V28 group,F+L,GOX,4591,18,2,17714.0,17737.760937999,17716.0,17737.760937999,56341.463414999,72117.073170999,72117.073170999,23.760937998999,21.760937998999,,,
1,6,51,UPROD,73,UF 11_12,UF,GOX,4591,18,2,17716.0,17752.012057,17718.678724,17752.012057,140800.0,5199.999998999,87882.926829,36.0120569999999,33.3333329999987,,,
1,5,51,UPROD,58,V21 group,F+L,GOX,4591,18,2,17725.659115999,17752.012057,17725.659393999,17752.012057,68658.536584999,87882.926829,87882.926829,26.3529410010015,26.3526630009983,,,
1,7,52,UPROD,86,V301,V300,GOX,4591,18,2,17714.612856,17753.012057,17714.612856,17752.012057,10399.999999,10399.999999,22500.0,38.3992010000002,37.3992010000002,0.0,0.0,
1,1,52,UPROD,5,V42,Fermenter,XEA,15253,23,0,17544.0,17752.0,17544.0,17737.0,40000.0,40000.0,40000.0,208.0,193.0,0.0,1.0,
1,3,79,UPROD,29,V01E,Harvest tank V01,EDX,4683,19,1,17819.100054999,17851.498745,17819.100054999,17851.498745,104000.0,104000.0,178000.0,32.3986900010023,32.3986900010023,0.0,0.0,
1,4,80,UPROD,42,FAM2,FAM,EDX,4683,19,1,17837.663352,17851.498745,17847.214886,17851.498745,19500.0,31590.0,19500.0,13.8353930000012,4.28385899999921,0.0,0.0,
1,3,80,UPROD,27,V01C,Harvest tank V01,ASG,19765,2,1,17850.962178,17853.000027999,17853.000027999,17853.000027999,75000.0,75000.0,125000.0,2.03784999900017,0.0,0.0,0.0,
1,4,80,UPROD,41,FAM1,FAM,GPP,20656,14,2,17845.834876,17853.935821999,17850.838945,17853.935821999,31532.125,58334.43125,31532.125,8.10094599899821,3.09687699899951,0.0,0.0,
1,3,80,UPROD,28,V01D,Harvest tank V01,EDX,4683,19,3,17831.900028,17854.100054999,17854.100054999,17854.100054999,156000.0,156000.0,175000.0,22.2000269989985,0.0,0.0,0.0,
1,6,81,UPROD,73,UF 11_12,UF,GPP,20656,14,2,17840.879889,17854.407767,17842.737964,17854.407767,93335.089999999,3733.4036,93335.089999999,13.5278780000008,11.6698030000007,,,
1,5,81,UPROD,59,V28 group,F+L,GPP,20656,14,2,17840.879889,17854.407767,17840.879889,17854.407767,50451.4,93335.089999999,93335.089999999,13.5278780000008,13.5278780000008,,,
1,3,81,UPROD,26,V01B,Harvest tank V01,GPP,20656,14,3,17826.000026999,17854.407794999,17826.000026999,17826.016694,57886.324999999,57886.324999999,125000.0,28.4077679999973,0.0166670010003145,0.0,0.0,Waiting
1,5,81,UPROD,58,V21 group,F+L,GPP,20656,14,1,17849.104013,17855.528533,17849.104013,17855.528533,18919.275,35000.65875,35000.65875,6.42452000000048,6.42452000000048,,,
1,3,81,UPROD,30,V01F,Harvest tank V01,EDX,4683,19,2,17846.100054999,17855.528559999,17846.100054999,17846.116721999,78000.0,78000.0,178000.0,9.42850499999986,0.0166669999998703,0.0,0.0,Waiting
1,5,81,UPROD,61,V24,F+L,EDX,4683,19,1,17847.214886,17858.197190999,17847.214886,17858.197190999,19500.0,31590.0,31590.0,10.9823049989973,10.9823049989973,,,
1,3,81,UPROD,27,V01C,Harvest tank V01,ASG,19765,2,1,17853.000027999,17858.197218,17853.000027999,17853.016694,75000.0,75000.0,125000.0,5.1971900009994,0.0166660009999759,0.0,0.0,Waiting
1,3,82,UPROD,27,V01C,Harvest tank V01,ASG,19765,2,1,17858.197218,17858.329454999,17858.197218,17858.329454999,75000.0,75000.0,125000.0,0.132236998997541,0.132236998997541,0.0,0.0,
1,4,83,UPROD,44,MF1/2,MF,ASG,19765,2,1,17853.000027999,17858.329454999,17858.197218,17858.329454999,75000.0,230249.999925,75000.0,5.32942699999694,0.132236998997541,0.0,0.0,
1,6,84,UPROD,74,UF 14_15,UF,ASG,19765,2,1,17858.197218,17858.329454999,17858.217315,17858.329454999,230249.999925,2990.259739,230249.999925,0.132236998997541,0.112139998997009,,,
1,5,84,UPROD,61,V24,F+L,ASG,19765,2,1,17858.197218,17858.329454999,17858.197218,17858.329454999,75000.0,230249.999925,230249.999925,0.132236998997541,0.132236998997541,,,
1,4,84,UPROD,43,FAM3,FAM,GPP,20656,14,3,17850.962178,17859.362783,17854.407794999,17859.362783,50451.4,93335.089999999,50451.4,8.4006049999989,4.95498800100177,0.0,0.0,
1,3,87,UPROD,25,V01A,Harvest tank V01,GPP,20656,14,2,17840.879889,17862.554268,17840.879889,17862.554268,125000.0,125000.0,125000.0,21.674379,21.674379,0.0,0.0,
1,4,88,UPROD,41,FAM1,FAM,GPP,20656,14,2,17853.935821999,17862.554268,17858.329483,17862.554268,43016.474999999,79580.478749999,43016.474999999,8.61844600100085,4.22478499999852,0.0,0.0,
1,6,89,UPROD,75,UF 7,UF,GPP,20656,14,2,17849.104013,17863.139274,17850.962088,17863.139274,93335.089999999,3733.4036,58334.43125,14.0352610000009,12.1771860000008,,,
1,5,89,UPROD,60,V25 group,F+L,GPP,20656,14,2,17850.838943999,17863.139274,17850.838945,17863.139274,31532.125,58334.43125,58334.43125,12.3003300010023,12.3003290000015,,,
1,3,90,UPROD,26,V01B,Harvest tank V01,GPP,20656,14,3,17854.407794999,17863.869533,17854.407794999,17863.869533,57886.324999999,57886.324999999,125000.0,9.46173800100223,9.46173800100223,0.0,0.0,
1,4,91,UPROD,43,FAM3,FAM,GPP,20656,14,3,17859.362783,17863.869533,17863.139302,17863.869533,7434.925,13754.61125,7434.925,4.50675000000047,0.730231000001368,0.0,0.0,
1,1,91,UPROD,1,V100,Fermenter,ASG,14469,2,0,17699.000027999,17861.000027999,17699.000027999,17853.000027999,70000.0,70000.0,70000.0,162.0,154.0,0.0,2.0,
1,0,91,UPROD,159,Ino tank 1,Inoculum,ROM,24455,3,0,17831.000055,17864.000055,17831.000055,17864.000055,102000.0,102000.0,102000.0,33.0,33.0,0.0,3.0,
1,1,91,UPROD,4,V218,Fermenter,EDX,4681,19,0,17785.100054999,17861.100054999,17785.100054999,17854.100054999,260000.0,260000.0,260000.0,76.0,69.0,0.0,2.0,
1,6,92,UPROD,73,UF 11_12,UF,GPP,20656,14,3,17855.528533,17867.935674,17856.265869999,17867.935674,93335.089999999,3733.4036,93335.089999999,12.4071409999997,11.6698040010015,,,
1,5,92,UPROD,59,V28 group,F+L,GPP,20656,14,3,17854.407794999,17867.935674,17854.407794999,17867.935674,50451.4,93335.089999999,93335.089999999,13.5278790010016,13.5278790010016,,,
1,3,92,UPROD,28,V01D,Harvest tank V01,EDX,4683,19,3,17854.100054999,17867.935700999,17854.100054999,17854.116721999,156000.0,156000.0,175000.0,13.8356460000032,0.0166669999998703,0.0,0.0,Waiting
1,4,92,UPROD,42,FAM2,FAM,EDX,4683,19,2,17851.498772999,17869.808025999,17855.528559999,17869.808025999,65000.0,105300.0,65000.0,18.3092529999994,14.279466,0.0,0.0,
1,5,92,UPROD,61,V24,F+L,GPP,20656,14,2,17858.329483,17870.137605,17858.329483,17870.137605,43016.474999999,79580.478749999,79580.478749999,11.8081219999985,11.8081219999985,,,
1,7,93,UPROD,88,V303,V300,ASG,19765,2,1,17858.300738999,17871.300738999,17858.300738999,17870.300738999,2990.259739,2990.259739,22500.0,13.0,12.0,0.0,0.0,
1,2,53,UPROD,12,E2,Harvest tank E,GPP,20656,9,0,17673.000055,17760.300055,17673.000055,17760.300055,0.0,0.0,28000.0,87.2999999999993,87.2999999999993,,,
1,3,54,UPROD,26,V01B,Harvest tank V01,XEA,15255,23,2,17737.0,17766.132194999,17737.0,17766.132194999,95000.0,95000.0,125000.0,29.1321949990015,29.1321949990015,0.0,0.0,
1,4,55,UPROD,43,FAM3,FAM,XEA,15255,23,2,17737.0,17766.132194999,17737.0,17766.132194999,95000.0,191900.0,95000.0,29.1321949990015,29.1321949990015,0.0,0.0,
1,4,55,UPROD,42,FAM2,FAM,XEA,15255,23,1,17737.0,17770.732011,17737.0,17770.732011,110000.0,222200.0,110000.0,33.7320110000001,33.7320110000001,0.0,0.0,
1,3,56,UPROD,25,V01A,Harvest tank V01,XEA,15255,23,1,17737.0,17775.332133,17737.0,17775.332133,125000.0,125000.0,125000.0,38.3321329999999,38.3321329999999,0.0,0.0,
1,4,57,UPROD,42,FAM2,FAM,XEA,15255,23,1,17770.732011,17775.332133,17770.732289,17775.332133,15000.0,30300.0,15000.0,4.60012199999983,4.5998440000003,0.0,0.0,
1,2,58,UPROD,14,E4,Harvest tank E,GPP,20656,14,0,17752.000027999,17785.100028,17785.000027999,17785.100028,22000.0,22000.0,28000.0,33.100000000999,0.100000000998989,,,
1,2,59,UPROD,11,E1,Harvest tank E,GPP,20656,14,0,17752.000027999,17785.100028,17752.000027999,17785.100028,22000.0,22000.0,28000.0,33.100000000999,33.100000000999,,,
1,1,59,UPROD,4,V218,Fermenter,EDX,4681,19,0,17723.000027999,17775.000027999,17723.000027999,17775.000027999,260000.0,260000.0,260000.0,52.0,52.0,0.0,2.0,
1,1,59,UPROD,4,V218,Fermenter,EDX,4681,19,0,17775.000027999,17785.100054999,17775.000027999,17785.100054999,260000.0,260000.0,260000.0,10.1000269999968,10.1000269999968,0.0,2.0,Waiting
1,5,59,UPROD,61,V24,F+L,XEA,15255,23,2,17737.0,17789.141038999,17737.0,17789.141038999,95000.0,191900.0,191900.0,52.1410389990015,52.1410389990015,,,
1,5,72,UPROD,61,V24,F+L,GPP,20656,9,1,17820.607341999,17847.214857999,17820.607619999,17847.214857999,54000.0,99900.0,99900.0,26.607516,26.6072380000005,,,
1,7,73,UPROD,86,V301,V300,GPP,20656,9,1,17820.607619999,17848.214857999,17820.607619999,17847.214857999,11988.0,11988.0,22500.0,27.6072380000005,26.6072380000005,0.0,0.0,
1,6,74,UPROD,72,UF 8_9,UF,GPP,20656,14,1,17835.576106,17849.103985,17837.434181,17849.103985,93335.089999999,3733.4036,93335.089999999,13.5278790000011,11.669804000001,,,
1,5,74,UPROD,58,V21 group,F+L,GPP,20656,14,1,17835.576106,17849.103985,17835.576106,17849.103985,50451.4,93335.089999999,93335.089999999,13.5278790000011,13.5278790000011,,,
1,6,75,UPROD,74,UF 14_15,UF,EDX,4683,19,1,17819.100054999,17850.838917,17821.812199,17850.838917,136890.0,4277.8125,136890.0,31.7388620010024,29.026718000001,,,
1,5,75,UPROD,60,V25 group,F+L,EDX,4683,19,1,17819.100054999,17850.838917,17819.100054999,17850.838917,84500.0,136890.0,136890.0,31.7388620010024,31.7388620010024,,,
1,3,76,UPROD,27,V01C,Harvest tank V01,GPP,20656,14,1,17835.576106,17850.962149999,17835.576106,17850.962149999,69370.675,69370.675,125000.0,15.3860439989985,15.3860439989985,0.0,0.0,
1,4,77,UPROD,43,FAM3,FAM,GPP,20656,14,1,17840.531094,17850.962149999,17849.104013,17850.962149999,18919.275,35000.65875,18919.275,10.4310559989972,1.85813699899882,0.0,0.0,
1,2,78,UPROD,13,E3,Harvest tank E,ASG,19765,2,0,17699.000027999,17850.962178,17699.000027999,17850.962178,0.0,0.0,28000.0,151.962150001,151.962150001,,,
1,4,70,UPROD,41,FAM1,FAM,GPP,20656,14,2,17825.911152,17845.834876,17840.879889,17845.834876,50451.4,93335.089999999,50451.4,19.9237240000002,4.95498700000098,0.0,0.0,
1,3,70,UPROD,30,V01F,Harvest tank V01,EDX,4683,19,2,17785.100054999,17846.100054999,17846.100054999,17846.100054999,78000.0,78000.0,178000.0,61.0,0.0,0.0,0.0,
1,2,71,UPROD,11,E1,Harvest tank E,EDX,4683,19,0,17785.100054999,17846.100054999,17785.100054999,17846.100054999,20000.0,20000.0,28000.0,61.0,61.0,,,
1,6,72,UPROD,75,UF 7,UF,GPP,20656,9,1,17820.607619999,17847.214857999,17822.465694999,17847.214857999,99900.0,3996.0,99900.0,26.6072380000005,24.7491630000004,,,
1,6,94,UPROD,74,UF 14_15,UF,GPP,20656,14,3,17858.329483,17871.857361999,17860.187558,17871.857361999,93335.089999999,3733.4036,13754.61125,13.527878998997,11.6698039989969,,,
1,5,94,UPROD,60,V25 group,F+L,GPP,20656,14,3,17863.139302,17871.857361999,17863.139302,17871.857361999,7434.925,13754.61125,13754.61125,8.7180599989988,8.7180599989988,,,
1,7,95,UPROD,86,V301,V300,GPP,20656,14,2,17849.103985,17872.857361999,17849.103985,17871.857361999,18667.018,18667.018,22500.0,23.7533769989968,22.7533769989968,0.0,0.0,
1,3,96,UPROD,30,V01F,Harvest tank V01,EDX,4683,19,2,17855.528559999,17872.993547999,17855.528559999,17872.993547999,78000.0,78000.0,178000.0,17.4649880000034,17.4649880000034,0.0,0.0,
1,4,97,UPROD,42,FAM2,FAM,EDX,4683,19,2,17869.808025999,17872.993547999,17870.137632999,17872.993547999,13000.0,21060.0,13000.0,3.1855220000034,2.8559150000001,0.0,0.0,
1,0,97,UPROD,161,Ino tank 3,Inoculum,EDP,11901,20,0,17794.000055,17874.000055,17794.000055,17874.000055,200000.0,200000.0,200000.0,80.0,80.0,0.0,3.0,
1,5,97,UPROD,61,V24,F+L,EDX,4683,19,2,17870.137632999,17877.459169,17870.137632999,17877.459169,13000.0,21060.0,21060.0,7.32153600099991,7.32153600099991,,,
1,6,98,UPROD,72,UF 8_9,UF,EDX,4683,19,2,17849.104013,17882.603056,17851.498716999,17882.603056,136890.0,4277.8125,105300.0,33.4990429999998,31.1043390009982,,,
1,5,98,UPROD,58,V21 group,F+L,EDX,4683,19,2,17855.528559999,17882.603056,17855.528559999,17882.603056,65000.0,105300.0,105300.0,27.0744960010015,27.0744960010015,,,
1,4,98,UPROD,41,FAM1,FAM,EDX,4683,19,3,17862.554295,17886.498997999,17867.935700999,17886.498997999,84500.0,136890.0,84500.0,23.9447029989969,18.563296999997,0.0,0.0,
1,2,99,UPROD,13,E3,Harvest tank E,CIN,20634,15,0,17856.000055,17896.100054999,17888.000055,17896.100054999,20000.0,20000.0,28000.0,40.0999999989981,8.0999999989981,,,
1,2,100,UPROD,12,E2,Harvest tank E,CIN,20634,15,0,17856.000055,17896.100054999,17872.000055,17896.100054999,20000.0,20000.0,28000.0,40.0999999989981,24.0999999989981,,,
1,6,101,UPROD,73,UF 11_12,UF,EDX,4683,19,3,17867.935700999,17901.708671,17872.681952999,17901.708671,136890.0,4277.8125,136890.0,33.7729700009986,29.0267180010014,,,
1,5,101,UPROD,59,V28 group,F+L,EDX,4683,19,3,17867.935700999,17901.708671,17867.935700999,17901.708671,84500.0,136890.0,136890.0,33.7729700009986,33.7729700009986,,,
1,3,102,UPROD,28,V01D,Harvest tank V01,EDX,4683,19,3,17867.935700999,17902.206685,17867.935700999,17902.206685,156000.0,156000.0,175000.0,34.2709840009993,34.2709840009993,0.0,0.0,
1,4,103,UPROD,41,FAM1,FAM,EDX,4683,19,3,17886.498997999,17902.206685,17886.499275999,17902.206685,71500.0,115830.0,71500.0,15.7076870010023,15.7074090010028,0.0,0.0,
1,3,103,UPROD,29,V01E,Harvest tank V01,CIN,20634,15,1,17856.000055,17914.000055,17914.000055,17914.000055,80224.0,80224.0,178000.0,58.0,0.0,0.0,0.0,
1,2,104,UPROD,11,E1,Harvest tank E,CIN,20634,15,0,17856.000055,17914.000055,17856.000055,17914.000055,20000.0,20000.0,28000.0,58.0,58.0,,,
1,1,104,UPROD,2,V140,Fermenter,ARF,4555,10,0,17799.000082999,17857.000082999,17799.000082999,17857.000082999,222170.0,222170.0,222170.0,58.0,58.0,0.0,4.0,
1,1,104,UPROD,2,V140,Fermenter,ARF,4555,10,0,17857.000082999,17914.000082999,17857.000082999,17914.000082999,222170.0,222170.0,222170.0,57.0,57.0,0.0,4.0,Waiting
1,4,104,UPROD,44,MF1/2,MF,CIN,20634,15,1,17914.000055,17914.069985999,17914.000055,17914.069985999,22284.444444,67744.711110999,22284.444444,0.0699309990013717,0.0699309990013717,0.0,0.0,
1,6,105,UPROD,72,UF 8_9,UF,CIN,20634,15,1,17914.000055,17914.088587999,17914.036169999,17914.088587999,67744.711110999,3565.511110999,67744.711110999,0.0885329989978345,0.0524179999993066,,,
1,5,105,UPROD,59,V28 group,F+L,CIN,20634,15,1,17914.000055,17914.088587999,17914.000055,17914.088587999,22284.444444,67744.711110999,67744.711110999,0.0885329989978345,0.0885329989978345,,,
1,4,105,UPROD,44,MF1/2,MF,CIN,20634,15,1,17914.069985999,17914.140194,17914.070264,17914.140194,22284.444444,67744.711110999,22284.444444,0.070208000997809,0.0699299999978393,0.0,0.0,
1,6,106,UPROD,73,UF 11_12,UF,CIN,20634,15,1,17914.070264,17914.143318999,17914.090901,17914.143318999,67744.711110999,3565.511110999,67744.711110999,0.0730549989966676,0.0524179989988625,,,
1,5,106,UPROD,60,V25 group,F+L,CIN,20634,15,1,17914.069985999,17914.143318999,17914.070264,17914.143318999,22284.444444,67744.711110999,67744.711110999,0.0733329999966372,0.0730549989966676,,,
1,4,106,UPROD,44,MF1/2,MF,CIN,20634,15,1,17914.140194,17914.210403,17914.140471999,17914.210403,22284.444444,67744.711110999,22284.444444,0.0702090000013413,0.06993100100226,0.0,0.0,
1,6,107,UPROD,72,UF 8_9,UF,CIN,20634,15,1,17914.140471999,17914.229005,17914.176587,17914.229005,67744.711110999,3565.511110999,67744.711110999,0.0885330010023608,0.0524179999993066,,,
1,5,107,UPROD,59,V28 group,F+L,CIN,20634,15,1,17914.140194,17914.229005,17914.140471999,17914.229005,22284.444444,67744.711110999,67744.711110999,0.0888110000014422,0.0885330010023608,,,
1,3,108,UPROD,29,V01E,Harvest tank V01,CIN,20634,15,1,17914.000055,17914.252649999,17914.000055,17914.252649999,80224.0,80224.0,178000.0,0.252594999001303,0.252594999001303,0.0,0.0,
1,4,109,UPROD,44,MF1/2,MF,CIN,20634,15,1,17914.210403,17914.252649999,17914.21068,17914.252649999,13370.666667,40646.826667,13370.666667,0.0422469990007812,0.0419699990015943,0.0,0.0,
1,5,109,UPROD,60,V25 group,F+L,CIN,20634,15,1,17914.210403,17914.262768,17914.21068,17914.262768,13370.666667,40646.826667,40646.826667,0.0523649999995541,0.0520880000003672,,,
1,6,110,UPROD,74,UF 14_15,UF,EDX,4683,19,3,17871.857389,17915.806595999,17872.993521,17915.806595999,136890.0,4277.8125,115830.0,43.949206999001,42.8130749990014,,,
1,5,110,UPROD,58,V21 group,F+L,EDX,4683,19,3,17886.498997999,17915.806595999,17886.499275999,17915.806595999,71500.0,115830.0,115830.0,29.3075980000031,29.3073200000035,,,
1,7,111,UPROD,87,V302,V300,EDX,4683,19,3,17850.838917,17916.806595999,17850.838917,17915.806595999,17111.25,17111.25,22500.0,65.9676789990008,64.9676789990008,0.0,0.0,
1,2,112,UPROD,13,E3,Harvest tank E,ROM,24478,3,0,17896.100083,17928.200083,17920.100083,17928.200083,10000.0,10000.0,28000.0,32.0999999999985,8.09999999999854,,,
1,2,113,UPROD,14,E4,Harvest tank E,ARF,4557,10,0,17914.000082999,17933.100083,17924.000082999,17933.100083,16000.0,16000.0,28000.0,19.1000000010026,9.10000000100263,,,
1,3,113,UPROD,28,V01D,Harvest tank V01,CIN,20634,15,2,17923.900054999,17936.000055,17936.000055,17936.000055,120336.0,120336.0,175000.0,12.100000000999,0.0,0.0,0.0,
1,4,113,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.000055,17936.028043999,17936.000055,17936.028043999,8913.777777999,27097.884443999,8913.777777999,0.0279889989978983,0.0279889989978983,0.0,0.0,
1,6,114,UPROD,73,UF 11_12,UF,CIN,20634,15,2,17914.21068,17936.048983,17914.231317,17936.048983,67744.711110999,3565.511110999,27097.884443999,21.8383030000005,21.817665999999,,,
1,5,114,UPROD,58,V21 group,F+L,CIN,20634,15,2,17936.000055,17936.048983,17936.000055,17936.048983,8913.777777999,27097.884443999,27097.884443999,0.04892800000016,0.04892800000016,,,
1,4,114,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.028043999,17936.098253,17936.028321999,17936.098253,22284.444444,67744.711110999,22284.444444,0.0702090010017855,0.069931000998622,0.0,0.0,
1,6,115,UPROD,72,UF 8_9,UF,CIN,20634,15,2,17936.028321999,17936.116855,17936.064437,17936.116855,67744.711110999,3565.511110999,67744.711110999,0.0885330009987229,0.0524179999993066,,,
1,5,115,UPROD,59,V28 group,F+L,CIN,20634,15,2,17936.028043999,17936.116855,17936.028321999,17936.116855,22284.444444,67744.711110999,67744.711110999,0.0888110010018863,0.0885330009987229,,,
1,4,115,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.098253,17936.168461,17936.098529999,17936.168461,22284.444444,67744.711110999,22284.444444,0.0702080000010028,0.06993100100226,0.0,0.0,
1,6,116,UPROD,73,UF 11_12,UF,CIN,20634,15,2,17936.098529999,17936.187063,17936.134644999,17936.187063,67744.711110999,3565.511110999,67744.711110999,0.0885330010023608,0.0524180009997508,,,
1,5,116,UPROD,58,V21 group,F+L,CIN,20634,15,2,17936.098253,17936.187063,17936.098529999,17936.187063,22284.444444,67744.711110999,67744.711110999,0.0888100000011036,0.0885330010023608,,,
1,4,116,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.168461,17936.238668999,17936.168739,17936.238668999,22284.444444,67744.711110999,22284.444444,0.0702079990005586,0.0699299990010331,0.0,0.0,
1,6,117,UPROD,72,UF 8_9,UF,CIN,20634,15,2,17936.168739,17936.257270999,17936.204854,17936.257270999,67744.711110999,3565.511110999,67744.711110999,0.088531999001134,0.0524169990021619,,,
1,5,117,UPROD,59,V28 group,F+L,CIN,20634,15,2,17936.168461,17936.257270999,17936.168739,17936.257270999,22284.444444,67744.711110999,67744.711110999,0.0888099990006594,0.088531999001134,,,
1,4,117,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.238668999,17936.308878,17936.238947,17936.308878,22284.444444,67744.711110999,22284.444444,0.0702090009981475,0.0699309999981779,0.0,0.0,
1,6,118,UPROD,73,UF 11_12,UF,CIN,20634,15,2,17936.238947,17936.32748,17936.275062,17936.32748,67744.711110999,3565.511110999,67744.711110999,0.0885329999982787,0.0524179999993066,,,
1,5,118,UPROD,58,V21 group,F+L,CIN,20634,15,2,17936.238668999,17936.32748,17936.238947,17936.32748,22284.444444,67744.711110999,67744.711110999,0.0888110009982483,0.0885329999982787,,,
1,3,119,UPROD,28,V01D,Harvest tank V01,CIN,20634,15,2,17936.000055,17936.379086,17936.000055,17936.379086,120336.0,120336.0,175000.0,0.379031000000396,0.379031000000396,0.0,0.0,
1,4,120,UPROD,44,MF1/2,MF,CIN,20634,15,2,17936.308878,17936.379086,17936.309154999,17936.379086,22284.444444,67744.711110999,22284.444444,0.0702080000010028,0.06993100100226,0.0,0.0,
1,6,121,UPROD,72,UF 8_9,UF,CIN,20634,15,2,17936.309154999,17936.397688,17936.34527,17936.397688,67744.711110999,3565.511110999,67744.711110999,0.0885330010023608,0.0524179999993066,,,
1,5,121,UPROD,59,V28 group,F+L,CIN,20634,15,2,17936.308878,17936.397688,17936.309154999,17936.397688,22284.444444,67744.711110999,67744.711110999,0.0888100000011036,0.0885330010023608,,,
1,7,122,UPROD,86,V301,V300,CIN,20634,15,2,17914.088587999,17937.187063,17914.088587999,17936.187063,21393.066666999,21393.066666999,22500.0,23.098475001003,22.098475001003,0.0,0.0,
1,1,123,UPROD,3,V200,Fermenter,CIN,17510,15,0,17815.000055,17945.000055,17815.000055,17936.000055,200000.0,200000.0,200000.0,130.0,121.0,0.0,3.0,
1,0,123,UPROD,160,Ino tank 2,Inoculum,MAX,4631,16,0,17834.000082999,17948.000082999,17834.000082999,17948.000082999,200000.0,200000.0,200000.0,114.0,114.0,0.0,4.0,
1,7,124,UPROD,87,V302,V300,CIN,20634,15,2,17936.257270999,17949.257270999,17936.257270999,17948.257270999,10696.533332999,10696.533332999,22500.0,13.0,12.0,0.0,0.0,
1,2,125,UPROD,12,E2,Harvest tank E,ROM,24478,3,0,17896.100083,17959.100083,17896.100083,17959.100083,10000.0,10000.0,28000.0,63.0,63.0,,,
1,1,125,UPROD,4,V218,Fermenter,EDP,11901,20,0,17874.000055,17946.000055,17874.000055,17946.000055,200000.0,200000.0,200000.0,72.0,72.0,0.0,3.0,
